"The effects of legal problems span the physical and mental as well. “For example, studies show that as late as two years after an eviction, individuals can still suffer from depression related to that trauma.” Additionally, if an individual has experienced a legal problem, they are more likely to have a health and social problem. 
",1,348,Katherine S. Wallat,Reconceptualizing Access to Justice,39,"This Article argues that the assumptions that underlie how we currently conceptualize equal access to justice ensure that we will never achieve it. Much scholarly attention has been paid to the problem of access to justice for low-income people, which is typically defined as unmet legal need. Most of this attention focuses on the crisis in civil courts of unrepresented parties. These scholars suggest court-focused solutions centered on providing more lawyers and legal advice to help deal with this pro se crisis. But the vast majority of justiciable civil problems are resolved (or not) without any contact with the legal system or the use of lawyers. In the current access to justice framework, lawyers are solely providers of legal advice, guiding people through the legal system but with no role in ameliorating the underlying issue that caused the
legal crisis in the first place. By conflating access to justice with access to the courts, current approaches both limit the reach of the lawyer’s interventions and entirely miss the vast majority of people struggling with civil justice problems.

This Article therefore argues that the current conception of access to justice must be redefined because it is missing a crucial component: an examination of the limitations of our current legal services model. Lawyers must reimagine their role in achieving equal access to justice by considering and applying the lessons learned from poverty law and public interest scholars on how attorneys can achieve justice for the poor. Poverty law scholars have long advocated for the use of a wide range of lawyering skills in the broader fight against poverty and injustice, but this scholarly debate is entirely absent from our consideration of how to solve the problem of access to justice for low-income people. Applying lessons from poverty law reveals that lawyers must think creatively about their own ability to effectively intervene to solve civil justice problems beyond the confines of the courthouse.",2019,"10 Solution Type,10.10 Regulatory/Law Solutions,8 Issue Type,8.4 Legal Aid Issues,7 Access to Justice,7.2 A2J gap explanations ,7.1 A2J demographics,9 Demographics,9.1. Financial Demographics,3 Courts & Lawyers ,3.8 Representing onself as Pro Se","10, 10.10, 8, 8.4, 7, 7.2, 7.1, 9, 9.1, 3, 3.8"
"Most litigants in state trial courts are unrepresented, as the number of pro se litigants in American state trial courts has increased. Data from the last two decades indicates the 70% to 98% of family law, domestic violence, landlord tenant, and small claims court cases had at least one unrepresented litigant, whereas in the 1970s, less than 20% of state court trial cases had an unrepresented party. “The increase in pro se litigants might reflect overall population growth, the expansion of rights, or changes in law and policy.”",0,349,Katherine S. Wallat,Reconceptualizing Access to Justice,39,"This Article argues that the assumptions that underlie how we currently conceptualize equal access to justice ensure that we will never achieve it. Much scholarly attention has been paid to the problem of access to justice for low-income people, which is typically defined as unmet legal need. Most of this attention focuses on the crisis in civil courts of unrepresented parties. These scholars suggest court-focused solutions centered on providing more lawyers and legal advice to help deal with this pro se crisis. But the vast majority of justiciable civil problems are resolved (or not) without any contact with the legal system or the use of lawyers. In the current access to justice framework, lawyers are solely providers of legal advice, guiding people through the legal system but with no role in ameliorating the underlying issue that caused the
legal crisis in the first place. By conflating access to justice with access to the courts, current approaches both limit the reach of the lawyer’s interventions and entirely miss the vast majority of people struggling with civil justice problems.

This Article therefore argues that the current conception of access to justice must be redefined because it is missing a crucial component: an examination of the limitations of our current legal services model. Lawyers must reimagine their role in achieving equal access to justice by considering and applying the lessons learned from poverty law and public interest scholars on how attorneys can achieve justice for the poor. Poverty law scholars have long advocated for the use of a wide range of lawyering skills in the broader fight against poverty and injustice, but this scholarly debate is entirely absent from our consideration of how to solve the problem of access to justice for low-income people. Applying lessons from poverty law reveals that lawyers must think creatively about their own ability to effectively intervene to solve civil justice problems beyond the confines of the courthouse.",2019,"10 Solution Type,10.10 Regulatory/Law Solutions,8 Issue Type,8.4 Legal Aid Issues,7 Access to Justice,7.2 A2J gap explanations ,7.1 A2J demographics,9 Demographics,9.1. Financial Demographics,3 Courts & Lawyers ,3.8 Representing onself as Pro Se","10, 10.10, 8, 8.4, 7, 7.2, 7.1, 9, 9.1, 3, 3.8"
"The author proposes an access to justice solutions that has trial courts provide limited representation, or unbundled legal services, to unrepresented parties. 
",1,350,Katherine S. Wallat,Reconceptualizing Access to Justice,39,"This Article argues that the assumptions that underlie how we currently conceptualize equal access to justice ensure that we will never achieve it. Much scholarly attention has been paid to the problem of access to justice for low-income people, which is typically defined as unmet legal need. Most of this attention focuses on the crisis in civil courts of unrepresented parties. These scholars suggest court-focused solutions centered on providing more lawyers and legal advice to help deal with this pro se crisis. But the vast majority of justiciable civil problems are resolved (or not) without any contact with the legal system or the use of lawyers. In the current access to justice framework, lawyers are solely providers of legal advice, guiding people through the legal system but with no role in ameliorating the underlying issue that caused the
legal crisis in the first place. By conflating access to justice with access to the courts, current approaches both limit the reach of the lawyer’s interventions and entirely miss the vast majority of people struggling with civil justice problems.

This Article therefore argues that the current conception of access to justice must be redefined because it is missing a crucial component: an examination of the limitations of our current legal services model. Lawyers must reimagine their role in achieving equal access to justice by considering and applying the lessons learned from poverty law and public interest scholars on how attorneys can achieve justice for the poor. Poverty law scholars have long advocated for the use of a wide range of lawyering skills in the broader fight against poverty and injustice, but this scholarly debate is entirely absent from our consideration of how to solve the problem of access to justice for low-income people. Applying lessons from poverty law reveals that lawyers must think creatively about their own ability to effectively intervene to solve civil justice problems beyond the confines of the courthouse.",2019,"10 Solution Type,10.10 Regulatory/Law Solutions,8 Issue Type,8.4 Legal Aid Issues,7 Access to Justice,7.2 A2J gap explanations ,7.1 A2J demographics,9 Demographics,9.1. Financial Demographics,3 Courts & Lawyers ,3.8 Representing onself as Pro Se","10, 10.10, 8, 8.4, 7, 7.2, 7.1, 9, 9.1, 3, 3.8"
Many studies have concluded that most people do nothing when faced with a civil justice situation or problem. Poorer households are 200% more likely to do nothing compared to moderate-income households.,1,351,Katherine S. Wallat,Reconceptualizing Access to Justice,39,"This Article argues that the assumptions that underlie how we currently conceptualize equal access to justice ensure that we will never achieve it. Much scholarly attention has been paid to the problem of access to justice for low-income people, which is typically defined as unmet legal need. Most of this attention focuses on the crisis in civil courts of unrepresented parties. These scholars suggest court-focused solutions centered on providing more lawyers and legal advice to help deal with this pro se crisis. But the vast majority of justiciable civil problems are resolved (or not) without any contact with the legal system or the use of lawyers. In the current access to justice framework, lawyers are solely providers of legal advice, guiding people through the legal system but with no role in ameliorating the underlying issue that caused the
legal crisis in the first place. By conflating access to justice with access to the courts, current approaches both limit the reach of the lawyer’s interventions and entirely miss the vast majority of people struggling with civil justice problems.

This Article therefore argues that the current conception of access to justice must be redefined because it is missing a crucial component: an examination of the limitations of our current legal services model. Lawyers must reimagine their role in achieving equal access to justice by considering and applying the lessons learned from poverty law and public interest scholars on how attorneys can achieve justice for the poor. Poverty law scholars have long advocated for the use of a wide range of lawyering skills in the broader fight against poverty and injustice, but this scholarly debate is entirely absent from our consideration of how to solve the problem of access to justice for low-income people. Applying lessons from poverty law reveals that lawyers must think creatively about their own ability to effectively intervene to solve civil justice problems beyond the confines of the courthouse.",2019,"10 Solution Type,10.10 Regulatory/Law Solutions,8 Issue Type,8.4 Legal Aid Issues,7 Access to Justice,7.2 A2J gap explanations ,7.1 A2J demographics,9 Demographics,9.1. Financial Demographics,3 Courts & Lawyers ,3.8 Representing onself as Pro Se","10, 10.10, 8, 8.4, 7, 7.2, 7.1, 9, 9.1, 3, 3.8"
In landlord tenant cases between 35% to over 90% of tenants do not appear in eviction court on the day they are due in court.,1,352,Katherine S. Wallat,Reconceptualizing Access to Justice,39,"This Article argues that the assumptions that underlie how we currently conceptualize equal access to justice ensure that we will never achieve it. Much scholarly attention has been paid to the problem of access to justice for low-income people, which is typically defined as unmet legal need. Most of this attention focuses on the crisis in civil courts of unrepresented parties. These scholars suggest court-focused solutions centered on providing more lawyers and legal advice to help deal with this pro se crisis. But the vast majority of justiciable civil problems are resolved (or not) without any contact with the legal system or the use of lawyers. In the current access to justice framework, lawyers are solely providers of legal advice, guiding people through the legal system but with no role in ameliorating the underlying issue that caused the
legal crisis in the first place. By conflating access to justice with access to the courts, current approaches both limit the reach of the lawyer’s interventions and entirely miss the vast majority of people struggling with civil justice problems.

This Article therefore argues that the current conception of access to justice must be redefined because it is missing a crucial component: an examination of the limitations of our current legal services model. Lawyers must reimagine their role in achieving equal access to justice by considering and applying the lessons learned from poverty law and public interest scholars on how attorneys can achieve justice for the poor. Poverty law scholars have long advocated for the use of a wide range of lawyering skills in the broader fight against poverty and injustice, but this scholarly debate is entirely absent from our consideration of how to solve the problem of access to justice for low-income people. Applying lessons from poverty law reveals that lawyers must think creatively about their own ability to effectively intervene to solve civil justice problems beyond the confines of the courthouse.",2019,"10 Solution Type,10.10 Regulatory/Law Solutions,8 Issue Type,8.4 Legal Aid Issues,7 Access to Justice,7.2 A2J gap explanations ,7.1 A2J demographics,9 Demographics,9.1. Financial Demographics,3 Courts & Lawyers ,3.8 Representing onself as Pro Se","10, 10.10, 8, 8.4, 7, 7.2, 7.1, 9, 9.1, 3, 3.8"
"“Instead of turning to law or lawyers to solve their problems, low-income people usually handle their civil legal problems on their own or with the advice of family and friends—in 46% of problems,” according to one study. Further, people described 21% of the problems they experienced as private or family/community problems.",0,353,Katherine S. Wallat,Reconceptualizing Access to Justice,39,"This Article argues that the assumptions that underlie how we currently conceptualize equal access to justice ensure that we will never achieve it. Much scholarly attention has been paid to the problem of access to justice for low-income people, which is typically defined as unmet legal need. Most of this attention focuses on the crisis in civil courts of unrepresented parties. These scholars suggest court-focused solutions centered on providing more lawyers and legal advice to help deal with this pro se crisis. But the vast majority of justiciable civil problems are resolved (or not) without any contact with the legal system or the use of lawyers. In the current access to justice framework, lawyers are solely providers of legal advice, guiding people through the legal system but with no role in ameliorating the underlying issue that caused the
legal crisis in the first place. By conflating access to justice with access to the courts, current approaches both limit the reach of the lawyer’s interventions and entirely miss the vast majority of people struggling with civil justice problems.

This Article therefore argues that the current conception of access to justice must be redefined because it is missing a crucial component: an examination of the limitations of our current legal services model. Lawyers must reimagine their role in achieving equal access to justice by considering and applying the lessons learned from poverty law and public interest scholars on how attorneys can achieve justice for the poor. Poverty law scholars have long advocated for the use of a wide range of lawyering skills in the broader fight against poverty and injustice, but this scholarly debate is entirely absent from our consideration of how to solve the problem of access to justice for low-income people. Applying lessons from poverty law reveals that lawyers must think creatively about their own ability to effectively intervene to solve civil justice problems beyond the confines of the courthouse.",2019,"10 Solution Type,10.10 Regulatory/Law Solutions,8 Issue Type,8.4 Legal Aid Issues,7 Access to Justice,7.2 A2J gap explanations ,7.1 A2J demographics,9 Demographics,9.1. Financial Demographics,3 Courts & Lawyers ,3.8 Representing onself as Pro Se","10, 10.10, 8, 8.4, 7, 7.2, 7.1, 9, 9.1, 3, 3.8"
"In one study, individuals were asked about problems they had faced which were carefully selected to be situations that had civil legal aspects and consequences shaped by civil law (those related to employment, money—finances, government benefits, debts—insurance, and housing).235",1,354,Katherine S. Wallat,Reconceptualizing Access to Justice,39,"This Article argues that the assumptions that underlie how we currently conceptualize equal access to justice ensure that we will never achieve it. Much scholarly attention has been paid to the problem of access to justice for low-income people, which is typically defined as unmet legal need. Most of this attention focuses on the crisis in civil courts of unrepresented parties. These scholars suggest court-focused solutions centered on providing more lawyers and legal advice to help deal with this pro se crisis. But the vast majority of justiciable civil problems are resolved (or not) without any contact with the legal system or the use of lawyers. In the current access to justice framework, lawyers are solely providers of legal advice, guiding people through the legal system but with no role in ameliorating the underlying issue that caused the
legal crisis in the first place. By conflating access to justice with access to the courts, current approaches both limit the reach of the lawyer’s interventions and entirely miss the vast majority of people struggling with civil justice problems.

This Article therefore argues that the current conception of access to justice must be redefined because it is missing a crucial component: an examination of the limitations of our current legal services model. Lawyers must reimagine their role in achieving equal access to justice by considering and applying the lessons learned from poverty law and public interest scholars on how attorneys can achieve justice for the poor. Poverty law scholars have long advocated for the use of a wide range of lawyering skills in the broader fight against poverty and injustice, but this scholarly debate is entirely absent from our consideration of how to solve the problem of access to justice for low-income people. Applying lessons from poverty law reveals that lawyers must think creatively about their own ability to effectively intervene to solve civil justice problems beyond the confines of the courthouse.",2019,"10 Solution Type,10.10 Regulatory/Law Solutions,8 Issue Type,8.4 Legal Aid Issues,7 Access to Justice,7.2 A2J gap explanations ,7.1 A2J demographics,9 Demographics,9.1. Financial Demographics,3 Courts & Lawyers ,3.8 Representing onself as Pro Se","10, 10.10, 8, 8.4, 7, 7.2, 7.1, 9, 9.1, 3, 3.8"
"In one study, the main reason individuals gave as to why they did not attempt to solve their civil legal problems were “1) shame or embarrassment that the problem was happening to them (particularly problems related to debt or money), (2) a recognition of an unfavorable power imbalance (that the party they were up against, such as a big insurance company, had access to more legal help than they themselves did), and (3) lessons learned from past experience, such as fear (of retaliation), gratitude (toward a landlord who previously did something nice, for example) or frustrated resignation.”",0,355,Katherine S. Wallat,Reconceptualizing Access to Justice,39,"This Article argues that the assumptions that underlie how we currently conceptualize equal access to justice ensure that we will never achieve it. Much scholarly attention has been paid to the problem of access to justice for low-income people, which is typically defined as unmet legal need. Most of this attention focuses on the crisis in civil courts of unrepresented parties. These scholars suggest court-focused solutions centered on providing more lawyers and legal advice to help deal with this pro se crisis. But the vast majority of justiciable civil problems are resolved (or not) without any contact with the legal system or the use of lawyers. In the current access to justice framework, lawyers are solely providers of legal advice, guiding people through the legal system but with no role in ameliorating the underlying issue that caused the
legal crisis in the first place. By conflating access to justice with access to the courts, current approaches both limit the reach of the lawyer’s interventions and entirely miss the vast majority of people struggling with civil justice problems.

This Article therefore argues that the current conception of access to justice must be redefined because it is missing a crucial component: an examination of the limitations of our current legal services model. Lawyers must reimagine their role in achieving equal access to justice by considering and applying the lessons learned from poverty law and public interest scholars on how attorneys can achieve justice for the poor. Poverty law scholars have long advocated for the use of a wide range of lawyering skills in the broader fight against poverty and injustice, but this scholarly debate is entirely absent from our consideration of how to solve the problem of access to justice for low-income people. Applying lessons from poverty law reveals that lawyers must think creatively about their own ability to effectively intervene to solve civil justice problems beyond the confines of the courthouse.",2019,"10 Solution Type,10.10 Regulatory/Law Solutions,8 Issue Type,8.4 Legal Aid Issues,7 Access to Justice,7.2 A2J gap explanations ,7.1 A2J demographics,9 Demographics,9.1. Financial Demographics,3 Courts & Lawyers ,3.8 Representing onself as Pro Se","10, 10.10, 8, 8.4, 7, 7.2, 7.1, 9, 9.1, 3, 3.8"
"“A majority of family law judges surveyed in 2004 agreed that overcrowded court dockets delay finding safe, permanent homes for children in foster care.""",0,356,Katherine S. Wallat,Reconceptualizing Access to Justice,39,"This Article argues that the assumptions that underlie how we currently conceptualize equal access to justice ensure that we will never achieve it. Much scholarly attention has been paid to the problem of access to justice for low-income people, which is typically defined as unmet legal need. Most of this attention focuses on the crisis in civil courts of unrepresented parties. These scholars suggest court-focused solutions centered on providing more lawyers and legal advice to help deal with this pro se crisis. But the vast majority of justiciable civil problems are resolved (or not) without any contact with the legal system or the use of lawyers. In the current access to justice framework, lawyers are solely providers of legal advice, guiding people through the legal system but with no role in ameliorating the underlying issue that caused the
legal crisis in the first place. By conflating access to justice with access to the courts, current approaches both limit the reach of the lawyer’s interventions and entirely miss the vast majority of people struggling with civil justice problems.

This Article therefore argues that the current conception of access to justice must be redefined because it is missing a crucial component: an examination of the limitations of our current legal services model. Lawyers must reimagine their role in achieving equal access to justice by considering and applying the lessons learned from poverty law and public interest scholars on how attorneys can achieve justice for the poor. Poverty law scholars have long advocated for the use of a wide range of lawyering skills in the broader fight against poverty and injustice, but this scholarly debate is entirely absent from our consideration of how to solve the problem of access to justice for low-income people. Applying lessons from poverty law reveals that lawyers must think creatively about their own ability to effectively intervene to solve civil justice problems beyond the confines of the courthouse.",2019,"10 Solution Type,10.10 Regulatory/Law Solutions,8 Issue Type,8.4 Legal Aid Issues,7 Access to Justice,7.2 A2J gap explanations ,7.1 A2J demographics,9 Demographics,9.1. Financial Demographics,3 Courts & Lawyers ,3.8 Representing onself as Pro Se","10, 10.10, 8, 8.4, 7, 7.2, 7.1, 9, 9.1, 3, 3.8"
"The authors suggest that early intervention in civil legal issues can help keep people from impoverishment, such as through avoiding eviction or mitigating unemployment issues. The authors note that access to justice solutions can be implemented before a summons is even issued to address these problems.
",1,357,Katherine S. Wallat,Reconceptualizing Access to Justice,39,"This Article argues that the assumptions that underlie how we currently conceptualize equal access to justice ensure that we will never achieve it. Much scholarly attention has been paid to the problem of access to justice for low-income people, which is typically defined as unmet legal need. Most of this attention focuses on the crisis in civil courts of unrepresented parties. These scholars suggest court-focused solutions centered on providing more lawyers and legal advice to help deal with this pro se crisis. But the vast majority of justiciable civil problems are resolved (or not) without any contact with the legal system or the use of lawyers. In the current access to justice framework, lawyers are solely providers of legal advice, guiding people through the legal system but with no role in ameliorating the underlying issue that caused the
legal crisis in the first place. By conflating access to justice with access to the courts, current approaches both limit the reach of the lawyer’s interventions and entirely miss the vast majority of people struggling with civil justice problems.

This Article therefore argues that the current conception of access to justice must be redefined because it is missing a crucial component: an examination of the limitations of our current legal services model. Lawyers must reimagine their role in achieving equal access to justice by considering and applying the lessons learned from poverty law and public interest scholars on how attorneys can achieve justice for the poor. Poverty law scholars have long advocated for the use of a wide range of lawyering skills in the broader fight against poverty and injustice, but this scholarly debate is entirely absent from our consideration of how to solve the problem of access to justice for low-income people. Applying lessons from poverty law reveals that lawyers must think creatively about their own ability to effectively intervene to solve civil justice problems beyond the confines of the courthouse.",2019,"10 Solution Type,10.10 Regulatory/Law Solutions,8 Issue Type,8.4 Legal Aid Issues,7 Access to Justice,7.2 A2J gap explanations ,7.1 A2J demographics,9 Demographics,9.1. Financial Demographics,3 Courts & Lawyers ,3.8 Representing onself as Pro Se","10, 10.10, 8, 8.4, 7, 7.2, 7.1, 9, 9.1, 3, 3.8"
"There is a stark difference between how non-attorney advice is implemented and used in the United Kingdom versus the United States. “In the U.K., many more people rely on the use of third parties to get advice.278 The end result is that more people in the U.K. resolve their issues with third party help—even though they have a similar number of civil justice problems as Americans.”",0,358,Katherine S. Wallat,Reconceptualizing Access to Justice,39,"This Article argues that the assumptions that underlie how we currently conceptualize equal access to justice ensure that we will never achieve it. Much scholarly attention has been paid to the problem of access to justice for low-income people, which is typically defined as unmet legal need. Most of this attention focuses on the crisis in civil courts of unrepresented parties. These scholars suggest court-focused solutions centered on providing more lawyers and legal advice to help deal with this pro se crisis. But the vast majority of justiciable civil problems are resolved (or not) without any contact with the legal system or the use of lawyers. In the current access to justice framework, lawyers are solely providers of legal advice, guiding people through the legal system but with no role in ameliorating the underlying issue that caused the
legal crisis in the first place. By conflating access to justice with access to the courts, current approaches both limit the reach of the lawyer’s interventions and entirely miss the vast majority of people struggling with civil justice problems.

This Article therefore argues that the current conception of access to justice must be redefined because it is missing a crucial component: an examination of the limitations of our current legal services model. Lawyers must reimagine their role in achieving equal access to justice by considering and applying the lessons learned from poverty law and public interest scholars on how attorneys can achieve justice for the poor. Poverty law scholars have long advocated for the use of a wide range of lawyering skills in the broader fight against poverty and injustice, but this scholarly debate is entirely absent from our consideration of how to solve the problem of access to justice for low-income people. Applying lessons from poverty law reveals that lawyers must think creatively about their own ability to effectively intervene to solve civil justice problems beyond the confines of the courthouse.",2019,"10 Solution Type,10.10 Regulatory/Law Solutions,8 Issue Type,8.4 Legal Aid Issues,7 Access to Justice,7.2 A2J gap explanations ,7.1 A2J demographics,9 Demographics,9.1. Financial Demographics,3 Courts & Lawyers ,3.8 Representing onself as Pro Se","10, 10.10, 8, 8.4, 7, 7.2, 7.1, 9, 9.1, 3, 3.8"
"The author references evidence that people prefer receiving advice from informal advisors than lawyers.
",1,359,Katherine S. Wallat,Reconceptualizing Access to Justice,39,"This Article argues that the assumptions that underlie how we currently conceptualize equal access to justice ensure that we will never achieve it. Much scholarly attention has been paid to the problem of access to justice for low-income people, which is typically defined as unmet legal need. Most of this attention focuses on the crisis in civil courts of unrepresented parties. These scholars suggest court-focused solutions centered on providing more lawyers and legal advice to help deal with this pro se crisis. But the vast majority of justiciable civil problems are resolved (or not) without any contact with the legal system or the use of lawyers. In the current access to justice framework, lawyers are solely providers of legal advice, guiding people through the legal system but with no role in ameliorating the underlying issue that caused the
legal crisis in the first place. By conflating access to justice with access to the courts, current approaches both limit the reach of the lawyer’s interventions and entirely miss the vast majority of people struggling with civil justice problems.

This Article therefore argues that the current conception of access to justice must be redefined because it is missing a crucial component: an examination of the limitations of our current legal services model. Lawyers must reimagine their role in achieving equal access to justice by considering and applying the lessons learned from poverty law and public interest scholars on how attorneys can achieve justice for the poor. Poverty law scholars have long advocated for the use of a wide range of lawyering skills in the broader fight against poverty and injustice, but this scholarly debate is entirely absent from our consideration of how to solve the problem of access to justice for low-income people. Applying lessons from poverty law reveals that lawyers must think creatively about their own ability to effectively intervene to solve civil justice problems beyond the confines of the courthouse.",2019,"10 Solution Type,10.10 Regulatory/Law Solutions,8 Issue Type,8.4 Legal Aid Issues,7 Access to Justice,7.2 A2J gap explanations ,7.1 A2J demographics,9 Demographics,9.1. Financial Demographics,3 Courts & Lawyers ,3.8 Representing onself as Pro Se","10, 10.10, 8, 8.4, 7, 7.2, 7.1, 9, 9.1, 3, 3.8"
"""The Canadian Forum on Civil Justice [CFCJ] recently found that 50% of Canadians would experience what they see as a challenging legal problem within a three-year period.""",0,360,"Beth Bilson,Brea Lowenberger,Graham Sharp",Reducing the 'Justice Gap' Through Access to Legal Information: Establishing Access to Justice Entry Points at Public Libraries,40,"English Abstract: Among the strategies to improve public access to justice, increasing the accessibility and comprehensibility of legal information must be ranked as important. In this paper, the authors explore how libraries and librarians might play a role in providing the public with access and guidance to legal information. These issues are considered primarily in the context of two scenarios: that of the self-represented litigant, and that of a party to a limited scope retainer. The authors consider in particular how public libraries as public spaces and public librarians as trusted intermediaries might support the objective of greater access. The possible roles of law society/courthouse and academic libraries in training and collection development are also considered. The distinction between providing access to legal information and giving legal advice is discussed briefly, and the authors suggest some possible ways of clarifying this distinction while pursuing the goal of expanding public access to legal information.",2018,"3 Courts & Lawyers ,3.6 Information help resources to deal with legal issues,3.7 Legal research,3.8 Representing onself as Pro Se,7 Access to Justice,7.1 A2J demographics,7.2 A2J gap explanations ,8 Issue Type,8.2 Legal Information Issues,9 Demographics,9.1. Financial Demographics,9.4 Consumer Behavior,10 Solution Type,10.1 Self-Help Solutions,11.4 Non-Lawyer Navigators,11.5 Financing Justice,12. Jurisdiction,12.2 United States,12.4 Canada","3, 3.6, 3.7, 3.8, 7, 7.1, 7.2, 8, 8.2, 9, 9.1, 9.4, 10, 10.1, 11.4, 11.5, 12, 12.2, 12.4"
"Due to access to justice issues such as lack of access to legal resources and attorneys and high costs, 20% of the Canadian population do not take ""meaningful"" action regarding their legal issues and more than 65% cite issues like time and cost requirements, and lacking knowledge of legal steps are reasons why they do not take meaningful action.",1,361,"Beth Bilson,Brea Lowenberger,Graham Sharp",Reducing the 'Justice Gap' Through Access to Legal Information: Establishing Access to Justice Entry Points at Public Libraries,40,"English Abstract: Among the strategies to improve public access to justice, increasing the accessibility and comprehensibility of legal information must be ranked as important. In this paper, the authors explore how libraries and librarians might play a role in providing the public with access and guidance to legal information. These issues are considered primarily in the context of two scenarios: that of the self-represented litigant, and that of a party to a limited scope retainer. The authors consider in particular how public libraries as public spaces and public librarians as trusted intermediaries might support the objective of greater access. The possible roles of law society/courthouse and academic libraries in training and collection development are also considered. The distinction between providing access to legal information and giving legal advice is discussed briefly, and the authors suggest some possible ways of clarifying this distinction while pursuing the goal of expanding public access to legal information.",2018,"3 Courts & Lawyers ,3.6 Information help resources to deal with legal issues,3.7 Legal research,3.8 Representing onself as Pro Se,7 Access to Justice,7.1 A2J demographics,7.2 A2J gap explanations ,8 Issue Type,8.2 Legal Information Issues,9 Demographics,9.1. Financial Demographics,9.4 Consumer Behavior,10 Solution Type,10.1 Self-Help Solutions,11.4 Non-Lawyer Navigators,11.5 Financing Justice,12. Jurisdiction,12.2 United States,12.4 Canada","3, 3.6, 3.7, 3.8, 7, 7.1, 7.2, 8, 8.2, 9, 9.1, 9.4, 10, 10.1, 11.4, 11.5, 12, 12.2, 12.4"
"Libraries and library staff can provide a supporting role in helping clients access legal information by serving as trusted intermediaries and credible information providers.
",1,362,"Beth Bilson,Brea Lowenberger,Graham Sharp",Reducing the 'Justice Gap' Through Access to Legal Information: Establishing Access to Justice Entry Points at Public Libraries,40,"English Abstract: Among the strategies to improve public access to justice, increasing the accessibility and comprehensibility of legal information must be ranked as important. In this paper, the authors explore how libraries and librarians might play a role in providing the public with access and guidance to legal information. These issues are considered primarily in the context of two scenarios: that of the self-represented litigant, and that of a party to a limited scope retainer. The authors consider in particular how public libraries as public spaces and public librarians as trusted intermediaries might support the objective of greater access. The possible roles of law society/courthouse and academic libraries in training and collection development are also considered. The distinction between providing access to legal information and giving legal advice is discussed briefly, and the authors suggest some possible ways of clarifying this distinction while pursuing the goal of expanding public access to legal information.",2018,"3 Courts & Lawyers ,3.6 Information help resources to deal with legal issues,3.7 Legal research,3.8 Representing onself as Pro Se,7 Access to Justice,7.1 A2J demographics,7.2 A2J gap explanations ,8 Issue Type,8.2 Legal Information Issues,9 Demographics,9.1. Financial Demographics,9.4 Consumer Behavior,10 Solution Type,10.1 Self-Help Solutions,11.4 Non-Lawyer Navigators,11.5 Financing Justice,12. Jurisdiction,12.2 United States,12.4 Canada","3, 3.6, 3.7, 3.8, 7, 7.1, 7.2, 8, 8.2, 9, 9.1, 9.4, 10, 10.1, 11.4, 11.5, 12, 12.2, 12.4"
""" As with other access to justice initiatives, access to information must be more than mere availability, it must be meaningful.""",0,363,"Beth Bilson,Brea Lowenberger,Graham Sharp",Reducing the 'Justice Gap' Through Access to Legal Information: Establishing Access to Justice Entry Points at Public Libraries,40,"English Abstract: Among the strategies to improve public access to justice, increasing the accessibility and comprehensibility of legal information must be ranked as important. In this paper, the authors explore how libraries and librarians might play a role in providing the public with access and guidance to legal information. These issues are considered primarily in the context of two scenarios: that of the self-represented litigant, and that of a party to a limited scope retainer. The authors consider in particular how public libraries as public spaces and public librarians as trusted intermediaries might support the objective of greater access. The possible roles of law society/courthouse and academic libraries in training and collection development are also considered. The distinction between providing access to legal information and giving legal advice is discussed briefly, and the authors suggest some possible ways of clarifying this distinction while pursuing the goal of expanding public access to legal information.",2018,"3 Courts & Lawyers ,3.6 Information help resources to deal with legal issues,3.7 Legal research,3.8 Representing onself as Pro Se,7 Access to Justice,7.1 A2J demographics,7.2 A2J gap explanations ,8 Issue Type,8.2 Legal Information Issues,9 Demographics,9.1. Financial Demographics,9.4 Consumer Behavior,10 Solution Type,10.1 Self-Help Solutions,11.4 Non-Lawyer Navigators,11.5 Financing Justice,12. Jurisdiction,12.2 United States,12.4 Canada","3, 3.6, 3.7, 3.8, 7, 7.1, 7.2, 8, 8.2, 9, 9.1, 9.4, 10, 10.1, 11.4, 11.5, 12, 12.2, 12.4"
